Neo Reference ID,Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Uncertainity,Eccentricity,Orbital Period,Hazardous
3514892,23.8,0.103285648,13.1872476,47474.09137,42372464,8,0.058621749,384.2026779,FALSE
3720888,21.6,0.284472297,17.95549659,64639.78772,52872556,4,0.734803779,413.7496646,FALSE
2481918,18.1,1.425738833,27.34290258,98434.4493,70463024,0,0.826284369,1462.592649,FALSE
3457389,22.7,0.171411509,12.75383492,45913.8057,12345291,8,0.42561692,718.0927712,FALSE
2008507,17.2,2.157943048,29.90181887,107646.5479,73427384,0,0.594474957,800.3734555,FALSE
3754328,22,0.23661375,8.055729004,29000.62442,35138516,6,0.206301389,420.0576488,FALSE
3398095,19.6,0.714562102,12.9741756,46707.03217,58726568,2,0.361093595,388.6896159,FALSE
3748335,28.9,0.009863703,16.81503795,60534.13664,34225404,7,0.379498623,533.1537946,FALSE
2085774,19.2,0.859092601,7.350804269,26462.89537,57707012,0,0.329106804,607.4380812,TRUE
3449084,18.7,1.081533507,11.22329834,40403.87402,43348668,0,0.27571541,418.8770147,FALSE
3451789,21.3,0.326617897,12.18078893,43850.84014,15473470,0,0.610335682,1474.24642,TRUE
2484795,18.7,1.081533507,11.22330207,40403.88745,43348676,0,0.275738863,418.8297261,FALSE
2016834,15.7,4.305662442,12.71099171,45759.57016,38242172,0,0.442208599,649.628184,FALSE
2168044,19,0.941976306,22.6797166,81646.97977,46104296,1,0.283149201,354.8947824,FALSE
2278381,21.9,0.247765013,7.34862898,26455.06433,43547136,1,0.25888987,378.0243229,FALSE
3560920,21,0.375007522,18.85661924,67883.82928,27430850,7,0.32313072,721.7186388,FALSE
3602621,22.5,0.187948982,12.77946466,46006.07277,18568718,0,0.52001702,1106.03297,FALSE
3695411,24.8,0.065168838,9.817195412,35341.90348,24315342,6,0.430406439,470.9606255,FALSE
2380476,19.4,0.783501764,15.26054246,54937.95287,47818204,0,0.399218461,455.0582594,FALSE
3012392,25.5,0.04721065,15.01562295,54056.24262,53937264,3,0.201773086,500.0113432,FALSE
3775095,26.526,0.029433369,21.74866704,78295.20133,56800528,6,0.392018561,600.7417684,FALSE
3410474,21,0.375007522,23.80893325,85712.15968,32674640,2,0.592063725,377.4031966,FALSE
3461232,21.8,0.259441818,9.957067398,35845.44263,27154392,8,0.202222504,527.1912934,FALSE
3549694,20,0.594346868,25.75604352,92721.75665,37599680,7,0.523171625,659.2257721,TRUE
3752014,24.5,0.074823838,10.92133256,39316.79722,30585470,7,0.282619315,635.420555,FALSE
3460325,23.7,0.108153351,6.866674947,24720.02981,5876629,6,0.189493966,448.907279,FALSE
3257080,20.4,0.494356193,17.87582972,64352.98698,62630604,0,0.618051116,583.6643391,FALSE
3451790,21.8,0.259441818,9.736538306,35051.5379,25752592,0,0.468231352,653.7145997,TRUE
3463161,22,0.23661375,2.198777509,7915.599032,23015560,5,0.216899559,623.1410066,FALSE
3713939,25.8,0.041118757,16.97455753,61108.4071,72491360,7,0.219221306,542.5181782,FALSE
3127387,24.2,0.08590926,13.3207295,47954.62619,40778728,7,0.14854523,423.2666449,FALSE
3445544,24.6,0.07145621,5.39153193,19409.51495,34125320,7,0.187320033,308.0415608,FALSE
3748472,26.9,0.024776501,4.405122083,15858.4395,23804992,7,0.165903217,366.457019,FALSE
3013655,19.2,0.859092601,15.60890135,56192.04488,56551280,0,0.445668182,1000.502788,FALSE
3364161,21.6,0.284472297,16.22731224,58418.32406,16713216,8,0.442568591,513.86505,FALSE
3566699,24.1,0.089958039,22.10192825,79566.94168,46145652,8,0.602806993,190.8559586,FALSE
3760958,22.4,0.196806745,5.455467094,19639.68154,67382248,3,0.18901701,493.5838485,FALSE
3775156,20.151,0.554421392,19.55764426,70407.51934,50450480,6,0.239960136,420.9375825,FALSE
3462098,24.6,0.07145621,10.95098564,39423.54831,5501939.5,9,0.58993753,1368.18975,FALSE
3548666,27.6,0.017948989,7.35570007,26480.52025,31305180,6,0.233962858,389.1378168,FALSE
3463079,21.7,0.271668934,16.1731544,58223.35582,11025672,9,0.591029157,696.3021076,TRUE
2418849,20.7,0.430566244,17.59997678,63359.9164,6701694,0,0.106959717,367.9981705,TRUE
3283835,20.4,0.494356193,21.87164248,78737.91294,48086748,0,0.483442943,251.2562062,FALSE
3536565,24.5,0.074823838,8.425362048,30331.30337,30711316,7,0.151509307,350.2113617,FALSE
2469737,20.4,0.494356193,21.87164104,78737.90774,48086748,0,0.483344487,251.3000151,FALSE
3753715,20.9,0.392681082,14.62480571,52649.30057,64136160,0,0.401087099,855.0311546,FALSE
2301844,19.6,0.714562102,11.85684475,42684.64109,33355246,0,0.526004113,768.6673725,TRUE
2457768,18.3,1.30028927,16.94485453,61001.4763,30013616,0,0.52458456,987.4230091,TRUE
3283950,21,0.375007522,14.77983857,53207.41884,33984688,1,0.422227472,296.0213511,FALSE
2203471,19.4,0.783501764,21.01857365,75666.86514,71746792,0,0.373530534,289.0170298,FALSE
3601407,22.2,0.215794305,20.24525851,72882.93062,68966096,5,0.494515067,1050.506497,FALSE
3685808,19.7,0.682401509,25.22934438,90825.63976,35046800,2,0.586949914,583.4308608,TRUE
3557529,25.1,0.056759685,15.10464035,54376.70526,23078098,9,0.304339288,422.3280128,FALSE
3678609,27,0.023661375,7.908389973,28470.2039,10946097,7,0.191652744,455.9360301,FALSE
2022771,16.8,2.594418179,13.64458315,49120.49933,42237556,0,0.524019735,723.1557645,FALSE
2055532,16,3.750075218,34.7264754,125015.3114,64168484,0,0.69573652,878.1580692,FALSE
2309662,19.8,0.651688382,10.94145023,39389.22083,44507532,1,0.21197445,355.0818816,FALSE
3309476,22.3,0.206081961,5.95338983,21432.20339,60774068,0,0.227803947,528.9786889,FALSE
3337325,20,0.594346868,29.88050728,107569.8262,59290092,0,0.575889487,285.0602275,FALSE
3753721,20.3,0.517654482,18.90434376,68055.63753,23993404,4,0.671709728,1286.291648,FALSE
3684730,21,0.375007522,13.15085634,47343.08282,39875740,3,0.540398798,293.5947911,FALSE
3778084,24.507,0.074583022,11.20413794,40334.89659,20308896,4,0.137522728,308.9492975,FALSE
2067381,19.8,0.651688382,27.26103329,98139.71983,50331856,0,0.542992236,554.2355288,TRUE
2293726,22.6,0.179489885,6.329808835,22787.31181,3225560,0,0.369268556,724.5954473,FALSE
3160727,20,0.594346868,9.822476506,35360.91542,39518056,0,0.457065453,1109.74337,FALSE
3395310,21,0.375007522,14.58096115,52491.46013,29685858,6,0.338068443,405.7844969,FALSE
3455100,21.3,0.326617897,12.10654192,43583.55092,43604240,1,0.40935545,487.9964598,TRUE
3464007,21.5,0.297879063,10.89096684,39207.48063,5920887,4,0.59893817,1317.880209,TRUE
3465690,22.5,0.187948982,14.70781367,52948.12922,5172432,7,0.48951917,669.1907387,FALSE
3703077,24.7,0.068240151,6.801690755,24486.08672,48219308,3,0.159482116,442.6396323,FALSE
2490354,21.3,0.326617897,12.10654195,43583.55102,43604240,1,0.409331368,488.0135592,TRUE
2011066,15.2,5.420507863,26.11491681,94013.70052,57247804,0,0.375381686,599.5372324,FALSE
3288441,19.5,0.748238376,30.88643203,111191.1553,44549632,0,0.659355624,478.9668097,TRUE
2347813,17.7,1.714115092,10.33265861,37197.57101,54732752,0,0.165289778,509.333761,FALSE
3465951,22.7,0.171411509,9.561545418,34421.5635,9193640,7,0.187019491,398.3267749,FALSE
3602686,21.4,0.311917671,16.88562264,60788.24152,62300824,0,0.480953272,1087.514624,FALSE
3754386,19.8,0.651688382,15.60768959,56187.68254,70960632,3,0.23670372,520.2640293,TRUE
3656925,21.7,0.271668934,10.49906347,37796.6285,28749162,2,0.239146496,492.1467289,FALSE
2311555,18.4,1.241766613,20.40279292,73450.05451,57157832,1,0.61407927,760.7250129,FALSE
3255174,25.7,0.043056624,17.65623898,63562.46033,41867572,8,0.416297629,231.4467322,FALSE
3479138,18.6,1.132504611,9.26380477,33349.69717,69022664,2,0.503599345,1349.120303,FALSE
3755113,23.2,0.136157002,19.18457343,69064.46435,70160544,7,0.536381843,1266.106779,FALSE
3767244,18.9,0.986370281,34.70333506,124932.0062,56611016,6,0.850396866,1415.361368,FALSE
2420738,20.8,0.411187571,14.21448099,51172.13156,51275048,0,0.113389499,360.0748699,FALSE
3468431,23.9,0.098637028,9.49365949,34177.17416,3507341.75,7,0.285888781,446.620485,FALSE
3520662,27.7,0.017141151,5.684025601,20462.49216,28406000,5,0.144564665,343.1313256,FALSE
3699902,26.9,0.024776501,1.968980134,7088.328482,23955882,1,0.133913818,455.7492376,FALSE
3467261,22.1,0.225964377,13.93142674,50153.13626,24321062,6,0.248947069,390.9176743,FALSE
3467220,22.3,0.206081961,21.60956513,77794.43446,8249721,9,0.506969444,826.4805171,FALSE
3467316,24.5,0.074823838,8.694431507,31299.95343,3361163.5,7,0.453910302,904.1446414,FALSE
3608620,23.6,0.113250461,13.43524873,48366.89543,21914618,7,0.123992554,369.7799002,FALSE
3703545,22.3,0.206081961,17.14969757,61738.91124,71509688,3,0.476156751,305.2213719,FALSE
3760440,27.3,0.020608196,9.306022779,33501.68201,20906596,6,0.168820236,318.6600009,FALSE
3768616,23.4,0.124176661,10.43788421,37576.38315,41037632,7,0.381053639,431.3763118,FALSE
2068216,16.5,2.978790628,12.31405893,44330.61216,3766665.5,0,0.326486621,553.6377399,TRUE
3024696,20.5,0.472106499,8.825546856,31771.96868,44520300,1,0.485064529,1223.482695,FALSE
3428700,21.9,0.247765013,22.81342688,82128.33676,29618518,6,0.51856757,341.856906,FALSE
3467151,20.5,0.472106499,14.14813172,50933.2742,20209768,6,0.603781174,1638.23708,FALSE
3468526,23.4,0.124176661,7.100761553,25562.74159,8949588,6,0.445428455,874.7664996,FALSE
3471219,27.3,0.020608196,15.25707048,54925.45372,304895.4063,7,0.558434496,827.7343769,FALSE
3471140,22.3,0.206081961,11.21524179,40374.87045,9995172,0,0.204716146,546.6441968,FALSE
3602839,24.2,0.08590926,12.75228324,45908.21965,42017328,1,0.176136354,357.7866979,FALSE
3634154,26.3,0.03266179,13.0510337,46983.72133,58469344,7,0.286880845,278.9987556,FALSE
3758270,21.7,0.271668934,15.94357103,57396.85572,990587.1875,6,0.525891873,512.9417323,TRUE
3767316,24.4,0.078350176,14.93648338,53771.34017,56826416,6,0.326285684,643.0448707,FALSE
3471218,25.1,0.056759685,10.42320615,37523.54215,4580739.5,7,0.571120856,1300.349829,FALSE
3471523,26.2,0.034201093,7.25868734,26131.27443,9258955,9,0.171105953,526.4974586,FALSE
3472371,24.8,0.065168838,9.559012651,34412.44554,20328326,9,0.237706389,647.7105639,FALSE
3476130,18.6,1.132504611,37.60559716,135380.1498,35658884,9,0.524203145,815.299072,FALSE
2232691,19.8,0.651688382,10.27881932,37003.74954,28687312,0,0.469939799,722.8490207,TRUE
2277475,20.1,0.567596853,6.834389675,24603.80283,46446400,0,0.237440124,371.1055795,TRUE
3435023,24.7,0.068240151,6.465051893,23274.18682,11802212,3,0.268621824,359.6289327,FALSE
3458580,18.9,0.986370281,18.95334915,68232.05694,71339104,2,0.423034444,784.430782,FALSE
3467355,19.9,0.622357573,15.60982698,56195.37712,9360334,2,0.59896467,1042.77183,TRUE
3471585,26.6,0.02844723,13.08430414,47103.49491,3591049.25,7,0.3471996,241.9354715,FALSE
3472299,20.9,0.392681082,21.13852953,76098.7063,2168158.25,8,0.316095003,270.4850045,TRUE
3484640,20.2,0.542050786,13.5136063,48648.98269,60681592,6,0.601258315,1748.710606,FALSE
3611402,23.9,0.098637028,21.20524596,76338.88544,51697076,7,0.290972082,280.6230984,FALSE
3617713,26.9,0.024776501,8.650144736,31140.52105,43626704,6,0.386244167,360.3860636,FALSE
3468527,23.6,0.113250461,9.940381968,35785.37508,13407812,7,0.367532643,355.14126,FALSE
3471657,26.1,0.03581294,13.68818877,49277.47955,2609533.5,8,0.661916128,1534.743862,FALSE
3634784,23.4,0.124176661,20.51691123,73860.88042,44308368,8,0.420717697,578.1764914,FALSE
2141526,19.9,0.622357573,21.14146377,76109.26957,55678156,1,0.322554559,373.0435263,FALSE
2413563,17.6,1.794898848,11.9460407,43005.7465,63435208,1,0.372184957,205.4409173,FALSE
3433064,22,0.23661375,12.84306008,46235.01628,54146148,6,0.233511456,394.4742205,FALSE
3693428,26.6,0.02844723,11.40718385,41065.86186,47587800,0,0.015352066,363.4860211,FALSE
3715435,23.9,0.098637028,14.04829679,50573.86845,50472928,6,0.185260425,463.8101093,FALSE
3734558,26.6,0.02844723,7.033820199,25321.75272,21974426,7,0.23533875,549.8707157,FALSE
3759293,23.6,0.113250461,12.64021543,45504.77553,63180436,6,0.522478583,324.9404732,FALSE
3478249,23.9,0.098637028,20.39737098,73430.53554,4463397,9,0.719864365,1435.003338,FALSE
2003753,15.6,4.508582062,24.89520801,89622.74885,61144104,0,0.514854607,364.0201242,FALSE
2416002,20.5,0.472106499,13.92673503,50136.24611,72983632,0,0.546425327,298.9664045,FALSE
3437789,24.8,0.065168838,14.59924689,52557.28881,16223715,8,0.347920051,359.6091195,FALSE
3477943,19.8,0.651688382,15.34039095,55225.40742,47646500,6,0.688967774,985.106831,FALSE
3604618,21.6,0.284472297,22.3221185,80359.62661,52217160,7,0.488486107,765.685791,TRUE
3736412,27.5,0.018794898,5.115821278,18416.9566,26523294,1,0.184214655,365.7273751,FALSE
3478253,25,0.059434687,9.671190647,34816.28633,1863068.5,8,0.601417909,1374.70832,FALSE
2218017,19.6,0.714562102,8.423058649,30323.01114,17889448,0,0.192617864,477.9611704,FALSE
3083026,19.2,0.859092601,3.328928471,11984.14249,53130012,0,0.416062525,970.4108092,FALSE
3409964,20.8,0.411187571,7.365261636,26514.94189,36492468,2,0.296206129,394.1587792,TRUE
3477702,26.8,0.025944182,25.33967998,91222.84794,263657.2813,9,0.741453707,439.2921255,FALSE
3763272,22.5,0.187948982,24.6791052,88844.77872,52883784,6,0.482055278,843.2477941,FALSE
3768653,21.2,0.342010925,10.54990362,37979.65302,65558068,6,0.333475824,417.124078,FALSE
3476133,23.7,0.108153351,4.642659388,16713.5738,27864130,8,0.58764502,1753.845869,FALSE
3477946,27.2,0.021579431,6.377211115,22957.96001,4256027.5,8,0.350091537,707.1665069,FALSE
3478350,24.9,0.062235757,16.58840688,59718.26476,8960657,8,0.226001099,550.4595409,FALSE
3479121,25.5,0.04721065,5.116608185,18419.78947,1634892,7,0.3133594,614.9280874,FALSE
3479123,25.5,0.04721065,20.64634411,74326.83881,2638474.5,9,0.645261536,585.1208733,FALSE
3015691,21.1,0.358129403,16.89305963,60815.01468,6369716.5,0,0.443802864,286.705852,TRUE
3471590,20.6,0.450858206,13.86264857,49905.53486,10621954,1,0.584606387,806.4729119,TRUE
3476779,19.8,0.651688382,8.878721876,31963.39875,39557552,0,0.328462676,595.4695696,FALSE
3477575,27.2,0.021579431,4.865717539,17516.58314,4610808.5,7,0.36735046,740.5157046,FALSE
3477942,24.1,0.089958039,12.03591387,43329.28993,8288079.5,8,0.608418854,191.2685628,FALSE
3478652,26.4,0.031191767,13.67210832,49219.58993,2982268,7,0.356966679,584.6904713,FALSE
3566465,23,0.149293183,12.56318595,45227.46941,14951338,8,0.085972556,369.5202201,FALSE
2480820,21.1,0.358129403,16.89305975,60815.01508,6369713.5,0,0.443775133,286.7142943,TRUE
3781897,25.664,0.043776393,5.090918877,18327.30796,33434680,6,0.154009569,366.6375153,FALSE
3483542,24,0.094197631,8.849279051,31857.40458,10810137,7,0.387909646,789.6378201,FALSE
2230599,17.7,1.714115092,38.15325783,137351.7282,69928408,0,0.817118202,1167.63636,FALSE
3330688,23.6,0.113250461,14.32106906,51555.84863,57072708,7,0.260992955,285.6194525,FALSE
3374668,24,0.094197631,17.62986953,63467.53031,66113792,7,0.276209795,530.1097858,FALSE
3667485,20.7,0.430566244,15.15334956,54552.05843,52782072,1,0.52150613,503.8908433,FALSE
3483205,29.2,0.008590926,6.354946984,22877.80914,748776.5625,9,0.406979264,758.7825291,FALSE
2033342,17.9,1.563291544,23.71249627,85364.98657,64438448,0,0.417926239,222.4520906,TRUE
3160748,29.1,0.008995804,22.64761019,81531.3967,66463280,6,0.304287262,303.4787563,FALSE
3467177,20.5,0.472106499,23.27827953,83801.80631,72558400,6,0.804282254,1196.320018,TRUE
2228587,19.3,0.820427065,12.36761183,44523.4026,49542696,0,0.093447698,582.0970848,FALSE
2368790,19.8,0.651688382,15.42087531,55515.15112,70497704,0,0.253952174,746.9812627,FALSE
3182172,20,0.594346868,27.40321932,98651.58957,36223072,0,0.450109242,476.4313598,TRUE
3655732,25,0.059434687,20.995683,75584.45879,66542084,2,0.209009221,372.4144796,FALSE
3666785,22.3,0.206081961,8.495046028,30582.1657,68103560,3,0.25973232,460.1894558,FALSE
3739011,21.3,0.326617897,26.8305773,96590.07828,68860944,4,0.412619735,270.9483106,TRUE
2494690,20,0.594346868,27.40321937,98651.58971,36223072,0,0.450109242,476.4313598,TRUE
2438908,20.5,0.472106499,14.63053399,52669.92236,12008856,0,0.541773022,922.5331538,TRUE
3102762,24.1,0.089958039,12.78312629,46019.25464,54727168,0,0.012961256,361.1807278,FALSE
3532401,21.8,0.259441818,11.3915945,41009.74019,44295596,5,0.268588157,327.5976347,FALSE
3711166,21.3,0.326617897,15.71327563,56567.79226,41730404,6,0.312539137,454.7133994,FALSE
2162117,19.1,0.899580388,21.61864898,77827.13633,69595520,0,0.344829144,328.8954908,FALSE
2275558,19,0.941976306,4.614413608,16611.88899,67065044,0,0.170828924,705.6328413,FALSE
2341050,20.3,0.517654482,0.566244723,2038.481004,31407670,0,0.142473374,559.7247185,FALSE
3444372,25.3,0.051765448,5.361470241,19301.29287,27551028,6,0.212593047,372.1315979,FALSE
3449126,20.7,0.430566244,11.53444639,41524.007,67389080,0,0.454299015,425.1088638,FALSE
2481965,20.7,0.430566244,11.53444564,41524.0043,67389072,0,0.45421512,425.1155178,FALSE
2159686,16.2,3.420109247,31.05158366,111785.7012,60641932,0,0.688941133,884.621536,FALSE
2162483,17.5,1.879489824,36.71651791,132179.4645,65241300,0,0.373631678,297.7556926,FALSE
2230549,20.6,0.450858206,11.90979534,42875.26322,13606077,0,0.356123314,642.0314572,TRUE
3114057,21,0.375007522,7.534342243,27123.63208,67428376,1,0.384742934,583.5159044,FALSE
3117427,24.4,0.078350176,6.384728671,22985.02321,40419572,5,0.363321385,322.7471607,FALSE
3552574,20.9,0.392681082,15.48670982,55752.15534,44421136,1,0.267445411,407.4703472,FALSE
3708362,20.7,0.430566244,32.73516898,117846.6083,67390472,0,0.56847613,368.6019767,TRUE
3150191,26.1,0.03581294,15.66900354,56408.41275,38658700,5,0.360839542,635.1874037,FALSE
3511514,18.4,1.241766613,16.05457095,57796.45542,26299372,1,0.719512923,1380.998583,FALSE
3709715,25.4,0.049435619,14.73501711,53046.06158,695718.25,7,0.564931893,228.8016121,FALSE
3740498,18.7,1.081533507,25.2206676,90794.40335,15405315,4,0.817328742,2149.780555,TRUE
3766124,20.1,0.567596853,11.90537221,42859.33996,74731656,4,0.267582579,520.05,FALSE
3387534,24.7,0.068240151,10.94095136,39387.42489,33541110,4,0.12099247,347.9841108,FALSE
3392366,26.5,0.029787906,9.177715214,33039.77477,30082554,6,0.090501739,352.2779179,FALSE
3402203,22.2,0.215794305,7.819969284,28151.88942,21295834,0,0.32168109,721.772561,FALSE
3467750,24.3,0.082042707,9.535401393,34327.44501,46368580,7,0.188629813,491.8348777,FALSE
3508162,20.2,0.542050786,22.64003945,81504.14203,69195920,0,0.656551871,1768.544787,FALSE
3691712,25,0.059434687,4.217962085,15184.66351,36999508,4,0.108415164,460.9646443,FALSE
3736412,27.5,0.018794898,4.939551971,17782.38709,29557920,1,0.184214655,365.7273751,FALSE
3744560,28.5,0.011858779,8.117434761,29222.76514,5156518,5,0.324932117,307.5344964,FALSE
3766248,20.8,0.411187571,13.09319772,47135.5118,46521844,4,0.405911115,843.627809,FALSE
3772993,27.197,0.021609264,8.754983769,31517.94157,47068912,6,0.345840444,357.8420271,FALSE
3763276,21.7,0.271668934,15.20519069,54738.68648,48164516,3,0.68731402,1262.295102,TRUE
3508119,25.7,0.043056624,6.16847734,22206.51842,9116245,8,0.258348085,597.1448896,FALSE
3508160,26.8,0.025944182,5.803628987,20893.06435,1476760.875,7,0.358231477,702.7297501,FALSE
2234341,18.9,0.986370281,14.94583788,53805.01638,69471344,0,0.604291148,335.1118775,FALSE
2436030,19.4,0.783501764,11.9775299,43119.10763,68561496,1,0.478223887,305.8591637,FALSE
3092145,20.2,0.542050786,23.29426154,83859.34154,54299924,0,0.761868695,637.2636118,FALSE
3404520,19.8,0.651688382,14.70782466,52948.16879,73502408,1,0.259015254,777.8977446,FALSE
3467228,18.8,1.032856481,4.637980019,16696.72807,73780416,0,0.447368594,825.6538595,FALSE
3511913,23.7,0.108153351,8.778407738,31602.26786,5118994.5,7,0.64260279,1738.893236,FALSE
3714452,20.6,0.450858206,34.56997688,124451.9168,72036960,3,0.620525213,291.679843,TRUE
